,name,model,bedrooms,bathrooms,district,region,planning_area,subszone,lat,lng,freehold,since_built_year,no_of_units,area_size,since_listing_month,additional_rooms,price
25468,4,condominium,3,3.0,10,1,bukit timah,farrer court,1.31356614088715,103.803217953455,1,62.0,638.0,1356.0,4,0,4131600.0
25469,4,condominium,3,3.0,9,1,newton,cairnhill,1.30726175508578,103.838536274396,1,11.0,241.0,1732.0,4,0,6503200.0
25470,4,apartment,4,3.0,21,1,bukit timah,anak bukit,1.3450158758703998,103.769771109783,0,62.0,258.0,1410.0,4,0,2693900.0
25471,4,apartment,1,1.0,15,1,marine parade,marine parade,1.29897474563265,103.899038172699,1,62.0,144.0,710.0,4,1,2024000.0
25472,4,apartment,2,2.0,13,1,toa payoh,bidadari,1.33821440339182,103.87208996414302,0,62.0,667.0,743.0,4,0,1694000.0
25473,4,condominium,1,1.0,16,0,bedok,bedok south,1.3232671784623202,103.945036905702,0,5.0,748.0,603.0,12,0,924000.0
25474,4,apartment,3,2.0,5,0,clementi,faber,1.31710645052527,103.758947292195,0,52.0,1468.0,1249.0,4,0,2266000.0
25475,4,apartment,4,4.0,15,0,bedok,frankel,1.31671012798955,103.911427920628,1,92.0,31.0,1948.0,4,0,3154500.0
25476,1,apartment,2,2.0,1,1,downtown core,central subzone,1.27671498507474,103.853326932298,0,5.0,1042.0,1033.0,6,0,2737800.0
25477,4,apartment,1,1.0,15,0,bedok,frankel,1.30917951069492,103.912590701214,1,10.0,65.0,377.0,6,0,720500.0
25478,4,condominium,2,2.0,19,0,hougang,hougang east,1.3784650059485,103.902522537125,0,6.0,920.0,850.0,6,0,1078000.0
25479,4,condominium,3,2.0,17,0,pasir ris,flora drive,1.35941809852708,103.965393923725,1,19.0,299.0,1270.0,6,0,1320000.0
25480,4,condominium,3,2.0,4,1,southern islands,sentosa,1.2429639958111298,103.83710621358802,0,12.0,91.0,2110.0,5,0,3093400.0
25481,4,apartment,2,2.0,9,1,river valley,leonie hill,1.29876714993881,103.831774344575,0,16.0,97.0,926.0,13,0,1892000.0
25482,4,condominium,2,2.0,11,1,novena,moulmein,1.31404425678498,103.841922909924,0,10.0,129.0,1012.0,4,0,2079000.0
25483,4,condominium,2,2.0,27,0,yishun,yishun east,1.43476899435996,103.844172982872,0,4.0,660.0,689.0,7,0,869000.0
25484,1,apartment,2,2.0,1,1,downtown core,central subzone,1.2772242561628302,103.853694940241,0,5.0,1042.0,1066.0,4,1,2640000.0
25485,4,condominium,2,2.0,18,0,tampines,tampines west,1.3548639178579398,103.9298095368,0,3.0,626.0,689.0,7,0,1031800.0
25486,4,condominium,3,3.0,23,0,bukit panjang,dairy farm,1.36876244877256,103.776359050267,0,7.0,496.0,1130.0,9,0,1526800.0
25487,4,condominium,3,2.0,18,0,tampines,tampines west,1.35166623960192,103.92816568817,0,5.0,597.0,915.0,6,0,1320000.0
25488,4,condominium,3,2.0,28,0,sengkang,fernvale,1.3928362346209402,103.87967806826,0,7.0,521.0,893.0,4,0,1265000.0
25489,4,condominium,2,2.0,5,0,clementi,west coast,1.32081769238494,103.752667309254,0,3.0,752.0,710.0,15,0,1320000.0
25490,4,condominium,1,1.0,28,0,sengkang,fernvale,1.39858781966473,103.874632339147,0,1.0,735.0,431.0,3,0,822800.0
25491,4,apartment,2,2.0,6,1,singapore river,clarke quay,1.2914248297393,103.844383363038,0,9.0,696.0,829.0,4,0,2541000.0
25492,4,apartment,3,2.0,15,1,marine parade,marine parade,1.29897474563265,103.899038172699,1,62.0,144.0,1109.0,4,0,2747800.0
25493,5,condominium,2,2.0,4,1,bukit merah,maritime square,1.26816216653267,103.814379904552,0,11.0,1129.0,990.0,5,0,1980000.0
25494,4,condominium,5,5.0,9,1,river valley,one tree hill,1.30048444727684,103.828543729671,1,11.0,66.0,6308.0,4,0,30800000.0
25495,4,apartment,2,1.0,7,1,downtown core,bugis,1.29751049338808,103.856297302855,0,92.0,522.0,732.0,4,1,2063600.0
25496,4,apartment,3,2.0,5,0,clementi,faber,1.31710645052527,103.758947292195,0,52.0,1468.0,883.0,3,0,1456400.0
25497,4,condominium,2,2.0,16,0,tampines,xilin,1.3447711497209298,103.963820610847,1,24.0,256.0,872.0,3,0,1103100.0
25498,4,condominium,2,2.0,12,1,toa payoh,boon teck,1.33874811788053,103.850881932323,0,3.0,578.0,678.0,6,0,1485000.0
25499,4,apartment,3,2.0,27,0,yishun,yishun central,1.4271730204268198,103.836266579618,0,4.0,920.0,872.0,4,0,1485000.0
25500,2,apartment,3,2.0,5,1,queenstown,kent ridge,1.28702848318685,103.791616124392,0,52.0,1862.0,1066.0,4,0,2138400.0
25501,4,condominium,4,3.0,21,1,bukit timah,swiss club,1.33772750116803,103.780072604798,1,10.0,140.0,1786.0,6,0,3300000.0
25502,4,apartment,2,2.0,9,1,singapore river,robertson quay,1.29026307473852,103.837158903917,1,16.0,36.0,1819.0,3,0,4180000.0
25503,4,condominium,2,2.0,9,1,rochor,mount emily,1.30178268606854,103.847150912242,0,4.0,493.0,700.0,3,0,1628000.0
25504,4,condominium,3,2.0,19,0,serangoon,upper paya lebar,1.34553420682452,103.880737418528,1,1.0,80.0,1087.0,3,0,2331800.0
25505,4,condominium,4,4.0,19,0,serangoon,upper paya lebar,1.34553420682452,103.880737418528,1,1.0,80.0,1291.0,4,0,2726100.0
25506,4,condominium,2,2.0,17,0,pasir ris,flora drive,1.35521095284251,103.966422045067,0,7.0,501.0,796.0,4,0,990000.0
25507,4,apartment,3,2.0,14,1,geylang,aljunied,1.31941278190941,103.8794959606,0,62.0,566.0,947.0,4,0,1562600.0
25508,4,condominium,2,2.0,23,0,bukit batok,hillview,1.36286208839026,103.763433915546,0,92.0,564.0,689.0,4,0,1214200.0
25509,4,apartment,3,2.0,14,0,bedok,kembangan,1.32012879856897,103.91212772924,1,14.0,23.0,1507.0,4,0,2417800.0
25510,4,apartment,2,1.0,21,1,bukit timah,anak bukit,1.34569360134293,103.769862628576,0,62.0,258.0,614.0,4,0,1111000.0
25511,4,apartment,3,2.0,2,1,downtown core,tanjong pagar,1.27601222585222,103.845897843593,0,46.0,210.0,1033.0,6,0,1628000.0
25512,4,condominium,4,3.0,4,1,southern islands,sentosa,1.24297424636053,103.839164641252,0,11.0,124.0,3789.0,6,0,8140000.0
25513,4,condominium,3,3.0,15,1,marine parade,mountbatten,1.29693793396578,103.892708682576,1,8.0,239.0,1302.0,6,0,3080000.0
25514,4,apartment,3,3.0,14,1,geylang,aljunied,1.31131219787605,103.882972095616,1,5.0,137.0,990.0,3,0,1842500.0
25515,4,apartment,2,2.0,15,1,geylang,geylang east,1.31414358091839,103.904364654172,1,36.0,24.0,1238.0,6,0,1925000.0
25516,4,condominium,3,2.0,10,1,bukit timah,holland road,1.33112169866871,103.793437947199,1,1.0,285.0,990.0,4,0,2891900.0
25517,4,condominium,2,2.0,28,0,serangoon,seletar hills,1.38715928986198,103.869832918431,0,8.0,319.0,883.0,6,0,1086800.0
25518,4,apartment,3,2.0,8,1,kallang,lavender,1.3129443237366598,103.855634735092,0,92.0,116.0,1292.0,4,0,2392500.0
25519,4,apartment,2,2.0,14,0,bedok,kembangan,1.32012879856897,103.91212772924,1,14.0,23.0,915.0,6,0,1430000.0
25520,4,condominium,2,2.0,22,0,jurong west,taman jurong,1.34335239967805,103.719303577001,0,8.0,629.0,990.0,5,0,1375000.0
25521,4,apartment,2,2.0,10,1,tanglin,nassim,1.31568887219293,103.832317948898,1,1.0,52.0,743.0,4,0,2679600.0
25522,4,apartment,3,2.0,10,1,tanglin,tyersall,1.3130616127338102,103.80464762708598,1,-1.0,85.0,840.0,4,0,2410600.0
25523,4,apartment,4,3.0,19,0,hougang,kovan,1.36721571020099,103.887069987475,0,92.0,1410.0,1281.0,4,0,2288000.0
25524,1,apartment,3,2.0,1,1,downtown core,central subzone,1.27671498507474,103.853326932298,0,5.0,1042.0,1593.0,4,0,3874200.0
25525,4,condominium,1,1.0,10,1,bukit timah,leedon park,1.31264956890401,103.794954717761,1,3.0,69.0,495.0,4,0,1540000.0
25526,4,apartment,3,2.0,19,0,sengkang,compassvale,1.3823880275650702,103.892136541911,0,6.0,680.0,947.0,4,0,1676900.0
25527,4,apartment,2,2.0,10,1,newton,orange grove,1.31008460714385,103.830715676333,1,52.0,64.0,732.0,4,0,2574000.0
25528,4,apartment,1,1.0,15,1,marine parade,mountbatten,1.29647219511777,103.891034649257,1,92.0,200.0,484.0,4,0,1419000.0
25529,4,apartment,3,2.0,19,0,hougang,kovan,1.36721571020099,103.887069987475,0,92.0,1410.0,926.0,4,0,1667600.0
25530,4,apartment,1,2.0,1,1,downtown core,cecil,1.27929478959373,103.850552555075,0,11.0,341.0,1120.0,6,0,1980000.0
25531,4,apartment,4,2.0,9,1,novena,moulmein,1.31283039144925,103.841544287772,1,92.0,120.0,1496.0,4,0,4818000.0
25532,4,condominium,4,2.0,19,0,hougang,kovan,1.36721571020099,103.887069987475,0,92.0,1410.0,1270.0,4,0,1746300.0
25533,4,condominium,2,2.0,3,1,outram,pearl's hill,1.28617084485828,103.839567626644,0,2.0,396.0,764.0,4,0,1848000.0
25534,4,apartment,3,2.0,15,1,marine parade,katong,1.30907421145446,103.898319919507,1,-1.0,32.0,797.0,4,0,1870000.0
25535,4,apartment,2,1.0,2,1,downtown core,tanjong pagar,1.27426245685335,103.846025087372,0,12.0,168.0,506.0,10,0,1028500.0
25536,4,executive condominium,3,2.0,28,0,sengkang,fernvale,1.38915074349074,103.870336091468,0,-1.0,496.0,1001.0,3,0,1386000.0
25537,4,apartment,3,2.0,13,1,toa payoh,potong pasir,1.33202729656296,103.868659488195,0,4.0,731.0,775.0,6,0,1650000.0
25538,0,apartment,3,2.0,21,1,bukit timah,anak bukit,1.33990853882395,103.767523150763,1,62.0,928.0,1119.0,6,0,2186800.0
25539,5,condominium,4,4.0,4,1,bukit merah,maritime square,1.26557373647429,103.810316696338,0,11.0,1129.0,3272.0,9,0,10593000.0
25540,4,condominium,2,1.0,16,0,bedok,bedok south,1.32713313560276,103.948931009877,0,6.0,726.0,592.0,6,0,1166000.0
25541,4,condominium,3,3.0,25,0,woodlands,woodlands south,1.43198744501131,103.797684971483,0,14.0,444.0,1500.0,5,0,1537800.0
25542,2,apartment,1,1.0,5,1,queenstown,kent ridge,1.28736530376366,103.792142440238,0,52.0,1862.0,570.0,3,1,1154900.0
25543,4,condominium,3,2.0,17,0,pasir ris,flora drive,1.35688865505981,103.964194147192,0,7.0,429.0,1119.0,6,0,1320000.0
25544,4,apartment,2,2.0,27,0,yishun,yishun central,1.4282268046176498,103.835736608899,0,4.0,920.0,700.0,5,0,1320000.0
25545,4,condominium,4,5.0,4,1,southern islands,sentosa,1.24400730327817,103.842051000227,0,12.0,264.0,4585.0,5,0,8800000.0
25546,4,condominium,2,1.0,10,1,tanglin,nassim,1.31432631656582,103.831065213527,1,57.0,117.0,678.0,4,0,2285800.0
25547,4,apartment,4,2.0,14,0,bedok,frankel,1.3180672677588998,103.908811491066,1,62.0,42.0,1109.0,3,0,1834800.0
25548,4,condominium,3,2.0,13,1,toa payoh,joo seng,1.34068943123564,103.880558721669,0,6.0,868.0,969.0,6,0,1518000.0
25549,4,condominium,3,3.0,18,0,tampines,tampines east,1.34503342838494,103.946749425598,0,62.0,2203.0,1033.0,4,0,1609300.0
25550,4,apartment,4,4.0,9,1,river valley,leonie hill,1.29906600768056,103.832068608699,1,11.0,53.0,2432.0,6,0,6435000.0
25551,4,condominium,3,3.0,18,0,pasir ris,pasir ris drive,1.36889804410344,103.95979978405,0,17.0,274.0,1184.0,4,0,1188000.0
25552,4,condominium,2,1.0,20,1,bishan,upper thomson,1.35200745401591,103.837031862103,0,-1.0,1206.0,646.0,6,0,1248500.0
25553,4,condominium,2,2.0,23,0,bukit batok,gombak,1.37636681424593,103.757223707803,0,6.0,416.0,860.0,6,0,1155000.0
25554,4,apartment,1,1.0,9,1,museum,dhoby ghaut,1.30042006162394,103.845957552922,0,8.0,118.0,560.0,4,0,1375000.0
25555,1,apartment,1,1.0,1,1,downtown core,central subzone,1.27671498507474,103.853326932298,0,5.0,1042.0,710.0,4,0,1925000.0
25556,4,apartment,1,1.0,2,1,downtown core,anson,1.2738629435052,103.843710484506,0,62.0,351.0,441.0,3,0,1420100.0
25557,4,apartment,2,1.0,5,0,clementi,faber,1.3173244552613002,103.760332496122,0,92.0,1468.0,689.0,4,0,991700.0
25558,4,apartment,1,1.0,8,1,kallang,kampong java,1.31734941207477,103.852212921601,1,17.0,48.0,570.0,8,0,1056000.0
25559,4,condominium,4,3.0,1,1,downtown core,cecil,1.2774736076471398,103.849418557895,0,-1.0,466.4,6814.0,9,0,19278400.0
25560,4,apartment,5,4.0,6,1,singapore river,clarke quay,1.2914248297393,103.844383363038,0,9.0,696.0,2788.0,4,0,9158600.0
25561,4,apartment,3,2.0,11,1,novena,moulmein,1.31467262956125,103.839010845653,1,62.0,340.0,1163.0,4,1,3372600.0
25562,4,apartment,2,2.0,6,1,singapore river,clarke quay,1.2914248297393,103.844383363038,0,9.0,696.0,731.0,3,0,2376000.0
25563,0,apartment,2,2.0,21,1,bukit timah,anak bukit,1.33990853882395,103.767523150763,1,62.0,928.0,743.0,6,1,1493800.0
25564,4,apartment,3,2.0,28,0,sengkang,fernvale,1.39571766099749,103.875132551513,0,3.0,1390.0,872.0,5,0,1284900.0
25565,4,apartment,2,2.0,10,1,tanglin,chatsworth,1.2928203312238302,103.823531934289,1,92.0,36.0,624.0,4,0,1724800.0
25566,4,condominium,1,1.0,19,0,serangoon,upper paya lebar,1.34478691681927,103.878778848783,1,37.0,250.0,441.0,3,0,1089000.0
25567,4,condominium,3,3.0,21,0,clementi,sunset way,1.33102936528877,103.767519926051,1,92.0,660.0,936.0,4,0,1895300.0
25568,1,apartment,4,4.0,1,1,downtown core,central subzone,1.27671498507474,103.853326932298,0,5.0,1042.0,2034.0,4,0,7004800.0
25569,4,apartment,1,1.0,19,0,punggol,punggol town centre,1.40693721825405,103.902908303867,0,5.0,992.0,581.0,6,0,935000.0
25570,4,executive condominium,3,2.0,23,0,choa chu kang,keat hong,1.37695782743825,103.75020070991998,0,3.0,1327.0,872.0,6,0,1034000.0
25571,4,apartment,2,2.0,1,1,downtown core,cecil,1.27708340707631,103.849181343548,0,5.0,510.0,1206.0,9,0,2750000.0
25572,4,apartment,1,1.0,3,1,queenstown,mei chin,1.2967720264870302,103.800712927589,0,1.0,1259.0,506.0,4,0,1240800.0
25573,4,apartment,1,1.0,14,0,bedok,kembangan,1.32038515836726,103.908487204597,1,6.0,32.0,334.0,5,0,671000.0
25574,4,apartment,2,2.0,2,1,downtown core,tanjong pagar,1.27461794103822,103.844319553688,0,8.0,280.0,1184.0,8,0,3509200.0
25575,4,condominium,3,3.0,15,1,kallang,tanjong rhu,1.29670488898903,103.872450354218,0,18.0,437.0,1571.0,4,0,2420000.0
25576,4,apartment,5,5.0,1,1,downtown core,cecil,1.27929478959373,103.850552555075,0,11.0,341.0,9138.0,6,0,33000000.0
25577,4,condominium,1,1.0,19,0,serangoon,upper paya lebar,1.34523265795055,103.879382616118,1,37.0,250.0,463.0,4,0,1048300.0
25578,4,apartment,1,2.0,14,1,geylang,aljunied,1.31404268792091,103.889347045446,1,5.0,26.0,603.0,6,0,1070700.0
25579,4,apartment,4,4.0,9,1,river valley,one tree hill,1.30315428073007,103.829577548446,1,7.0,40.0,3100.0,7,0,13200000.0
25580,4,condominium,2,2.0,18,0,pasir ris,pasir ris central,1.37280149385449,103.94430920065,0,11.0,724.0,883.0,5,0,943800.0
25581,4,condominium,4,4.0,19,0,serangoon,upper paya lebar,1.34553420682452,103.880737418528,1,1.0,80.0,1291.0,4,0,2726100.0
25582,4,condominium,3,2.0,18,0,tampines,tampines west,1.35241232908977,103.928052101257,0,5.0,597.0,915.0,12,0,1232000.0
25583,4,condominium,4,5.0,10,1,tanglin,chatsworth,1.29602981016717,103.82855385728,1,12.0,127.0,5112.0,6,0,11000000.0
25584,5,condominium,2,2.0,4,1,bukit merah,maritime square,1.26816216653267,103.814379904552,0,11.0,1129.0,990.0,6,0,2420000.0
25585,4,condominium,3,3.0,16,0,bedok,bedok north,1.33210494519976,103.942079542636,0,18.0,288.0,1312.0,4,0,1490500.0
25586,4,apartment,2,2.0,8,1,kallang,kampong java,1.31351026234071,103.848372065079,1,8.0,46.0,850.0,6,0,1430000.0
25587,2,apartment,3,2.0,5,1,queenstown,kent ridge,1.28749505390492,103.793610594541,0,52.0,1862.0,904.0,4,0,1791900.0
25588,4,condominium,2,2.0,10,1,newton,goodwood park,1.31489027644596,103.832928141724,1,10.0,85.0,1324.0,5,0,3410000.0
25589,2,apartment,2,1.0,5,1,queenstown,kent ridge,1.28749505390492,103.793610594541,0,52.0,1862.0,829.0,4,0,1674200.0
25590,4,condominium,2,2.0,21,0,clementi,sunset way,1.33003670013937,103.768572131254,1,92.0,660.0,753.0,4,1,1460800.0
25591,4,condominium,4,4.0,9,1,newton,cairnhill,1.30476841160306,103.837900951997,1,9.0,229.0,1819.0,10,0,6600000.0
25592,4,condominium,3,2.0,19,0,sengkang,anchorvale,1.39201362391117,103.884010362877,0,2.0,628.0,1076.0,6,0,1320000.0
25593,4,apartment,4,4.0,7,1,downtown core,bugis,1.29916295967817,103.857859536947,0,5.0,660.0,1841.0,8,0,4409400.0
25594,4,condominium,5,3.0,15,0,bedok,frankel,1.30765010017651,103.90977191174,1,6.0,186.0,2562.0,4,0,4441800.0
25595,4,apartment,1,1.0,9,1,river valley,oxley,1.29661070295127,103.838583743882,1,8.0,130.0,582.0,15,0,1375000.0
25596,4,apartment,3,3.0,14,1,geylang,macpherson,1.32580668347446,103.88364004225402,0,-1.0,265.0,883.0,4,0,1753400.0
25597,4,apartment,2,1.0,5,1,queenstown,pasir panjang 2,1.28077996800754,103.790175288585,0,62.0,548.0,732.0,4,0,1439900.0
25598,4,apartment,4,4.0,10,1,tanglin,nassim,1.31483629325537,103.831578486871,1,9.0,23.0,3336.0,5,0,11770000.0
25599,1,apartment,2,2.0,1,1,downtown core,central subzone,1.2772242561628302,103.853694940241,0,5.0,1042.0,1055.0,5,0,2717000.0
25600,4,condominium,3,3.0,27,0,yishun,yishun east,1.42487565111345,103.849316787127,0,19.0,319.0,1195.0,4,0,999900.0
25601,4,condominium,3,2.0,9,1,rochor,mount emily,1.30158083491052,103.848507995671,1,8.0,272.0,1991.0,8,0,3520000.0
25602,4,apartment,1,1.0,9,1,orchard,boulevard,1.30580609670053,103.833059609864,1,11.0,338.0,624.0,6,0,2090000.0
25603,4,condominium,3,2.0,4,1,bukit merah,maritime square,1.2659288373733402,103.817804068063,0,62.0,429.0,1076.0,4,1,2603700.0
25604,4,condominium,2,2.0,5,1,queenstown,dover,1.30609394798295,103.78434569653,0,25.0,686.0,936.0,6,0,1265000.0
25605,4,apartment,2,1.0,7,1,downtown core,bugis,1.29751049338808,103.856297302855,0,92.0,522.0,614.0,4,0,1929400.0
25606,4,apartment,3,2.0,19,0,sengkang,compassvale,1.38345146235978,103.89197832845,0,-1.0,680.0,936.0,4,0,1711600.0
25607,4,apartment,5,3.0,1,1,outram,people's park,1.28404487854559,103.842590753293,0,50.0,291.0,1173.0,6,0,1650000.0
25608,4,condominium,3,2.0,5,1,queenstown,dover,1.3037155308885,103.783858583197,0,22.0,618.0,1163.0,5,0,1857800.0
25609,4,apartment,4,3.0,5,0,clementi,clementi woods,1.30891243803731,103.76705513582,0,92.0,640.0,1281.0,3,0,2403500.0
25610,4,condominium,4,2.0,3,1,bukit merah,alexandra north,1.29269478978815,103.820411467009,0,5.0,469.0,1884.0,4,0,4169000.0
25611,4,condominium,3,3.0,18,0,tampines,tampines east,1.35598176439186,103.959457084875,0,19.0,430.0,1248.0,3,0,1243000.0
25612,4,condominium,5,5.0,9,1,river valley,one tree hill,1.30048444727684,103.828543729671,1,11.0,66.0,7847.0,4,0,61600000.0
25613,4,condominium,2,2.0,19,0,punggol,matilda,1.4060438287884798,103.899379746577,0,7.0,882.0,1001.0,4,0,1265000.0
25614,4,condominium,2,2.0,9,1,river valley,institution hill,1.2934966639073,103.8381049101,0,1.0,450.0,764.0,4,0,2168000.0
25615,4,apartment,2,1.0,9,1,museum,dhoby ghaut,1.30042006162394,103.845957552922,0,8.0,118.0,548.0,4,0,1485000.0
25616,4,apartment,3,2.0,9,1,newton,cairnhill,1.30590952063275,103.833909984178,1,52.0,172.0,1420.0,6,0,3850000.0
25617,4,apartment,2,1.0,15,1,marine parade,marine parade,1.29980838493639,103.898492758597,1,1.0,92.0,721.0,4,1,2037200.0
25618,4,apartment,3,2.0,14,1,geylang,aljunied,1.31057552183979,103.879078932937,1,25.0,218.0,1238.0,4,1,1408000.0
25619,4,condominium,2,2.0,10,1,bukit timah,farrer court,1.31628059684538,103.804519794232,0,8.0,1715.0,1012.0,8,0,2035000.0
25620,4,apartment,1,1.0,19,0,sengkang,compassvale,1.3823880275650702,103.892136541911,0,6.0,680.0,474.0,4,0,939400.0
25621,4,condominium,2,2.0,16,0,bedok,bedok south,1.32424062857487,103.945166152749,0,5.0,748.0,850.0,7,0,1375000.0
25622,4,condominium,1,1.0,14,0,bedok,kaki bukit,1.3273556644491398,103.907966227362,0,7.0,748.0,549.0,6,0,825000.0
25623,4,apartment,1,1.0,2,1,downtown core,tanjong pagar,1.27516997577919,103.844496312645,0,15.0,646.0,570.0,6,0,1188000.0
25624,4,apartment,5,6.0,9,1,river valley,one tree hill,1.30315428073007,103.829577548446,1,7.0,40.0,9494.0,5,0,57438700.0
25625,4,apartment,4,4.0,14,0,bedok,kembangan,1.3233075191121102,103.909620521884,1,10.0,16.0,1313.0,4,0,2451700.0
25626,4,apartment,2,2.0,2,1,downtown core,tanjong pagar,1.27461794103822,103.844319553688,0,8.0,280.0,829.0,6,0,1868900.0
25627,4,landed,5,5.0,11,1,novena,moulmein,1.31740976334811,103.844913840423,1,16.0,100.0,5000.0,5,0,6930000.0
25628,4,condominium,4,3.0,4,1,southern islands,sentosa,1.24678687668364,103.844402093991,0,13.0,249.0,2583.0,5,1,5115000.0
25629,4,apartment,2,2.0,5,0,clementi,faber,1.31710645052527,103.758947292195,0,52.0,1468.0,721.0,4,0,1251800.0
25630,4,apartment,5,4.0,23,0,bukit panjang,jelebu,1.37866587809349,103.763958370107,0,5.0,546.0,2616.0,7,0,3181200.0
25631,4,landed,5,4.0,16,0,bedok,bedok reservoir,1.33753586880554,103.920651855815,0,7.0,577.0,4404.0,4,0,3960000.0
25632,4,apartment,2,2.0,11,1,novena,moulmein,1.31711023904743,103.837956844749,1,8.0,70.0,700.0,4,0,2080100.0
25633,1,apartment,3,2.0,1,1,downtown core,central subzone,1.27671498507474,103.853326932298,0,5.0,1042.0,1518.0,4,0,4545400.0
25634,4,apartment,4,6.0,9,1,river valley,one tree hill,1.30315428073007,103.829577548446,1,7.0,40.0,9494.0,3,0,59526500.0
25635,4,apartment,3,2.0,14,0,bedok,frankel,1.3180672677588998,103.908811491066,1,62.0,42.0,947.0,3,0,1810600.0
25636,4,condominium,5,6.0,11,1,novena,moulmein,1.31710864057354,103.842743087159,1,8.0,175.0,5597.0,4,0,10091400.0
25637,4,condominium,1,1.0,15,0,bedok,frankel,1.31449079443475,103.932605816024,1,10.0,116.0,366.0,7,0,693000.0
25638,4,condominium,2,2.0,9,1,river valley,oxley,1.29659578899507,103.842393872828,1,12.0,176.0,2368.0,6,0,4950000.0
25639,4,condominium,4,4.0,19,0,serangoon,upper paya lebar,1.34478691681927,103.878778848783,1,62.0,250.0,1216.0,3,0,2618000.0
25640,4,apartment,1,1.0,9,1,singapore river,robertson quay,1.29380093107283,103.842145033288,1,7.0,36.0,355.0,6,0,878900.0
25641,4,apartment,1,1.0,14,1,geylang,aljunied,1.31941278190941,103.8794959606,0,62.0,566.0,473.0,4,0,858000.0
25642,4,apartment,2,2.0,13,1,toa payoh,potong pasir,1.32958044212107,103.868188327271,1,7.0,101.0,818.0,3,0,1650000.0
25643,4,condominium,2,2.0,1,1,downtown core,cecil,1.2774736076471398,103.849418557895,0,-1.0,466.4,958.0,4,0,2405600.0
25644,4,apartment,2,1.0,3,1,bukit merah,kampong tiong bahru,1.2763901192721498,103.830271330171,0,92.0,1074.0,689.0,4,0,1815000.0
25645,4,condominium,1,1.0,5,0,clementi,clementi west,1.29884698729343,103.764917692526,0,6.0,478.0,509.0,3,0,954800.0
